"ensembl_gene_id","ensembl_gene_id_clean","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation"
"ENSG00000254166.5","ENSG00000254166","PCAT2",336.140966581342,3.08501055757817,0.669843980956942,4.60556584112454,4.11345806623268e-06,0.00304470365313578,"up_in_tumor"
"ENSG00000289744.1","ENSG00000289744","",16.7042943197029,7.31423497876099,1.59519004463276,4.58518093400267,4.53593463590199e-06,0.00304470365313578,"up_in_tumor"
"ENSG00000175832.14","ENSG00000175832","ETV4",712.131704965537,3.82580816177287,0.837086070086725,4.57038803832503,4.86821955717304e-06,0.00308856076105582,"up_in_tumor"
"ENSG00000150667.9","ENSG00000150667","FSIP1",186.945992741358,-8.57926939088571,1.89008342229939,-4.53909562385801,5.64960129873202e-06,0.00336027692246146,"down_in_tumor"
"ENSG00000269404.7","ENSG00000269404","SPIB",1323.96730904865,-3.72207120763226,0.819011053734403,-4.54459215252458,5.50417234120812e-06,0.00336027692246146,"down_in_tumor"
"ENSG00000152785.9","ENSG00000152785","BMP3",987.918140265307,-3.65278102203797,0.809097372038439,-4.51463711077835,6.34252770267256e-06,0.00365810090196869,"down_in_tumor"
"ENSG00000104267.11","ENSG00000104267","CA2",13692.2052115713,-3.51443924732795,0.779659443686397,-4.50765943488214,6.55466739546742e-06,0.00366926425111563,"down_in_tumor"
"ENSG00000205364.5","ENSG00000205364","MT1M",395.759740021562,-3.8364205071287,0.853601421622691,-4.49439329638848,6.97685765546766e-06,0.00379401519304331,"down_in_tumor"
"ENSG00000257524.6","ENSG00000257524","",511.394358507168,-2.9466252956023,0.657224227578508,-4.48343985500796,7.34493114333694e-06,0.00388322429030922,"down_in_tumor"
"ENSG00000283515.1","ENSG00000283515","",16.0998353605107,7.19428033308117,1.6104351618165,4.46728965167794,7.92168397088614e-06,0.00407495705453719,"up_in_tumor"
"ENSG00000071203.10","ENSG00000071203","MS4A12",8968.87435994238,-3.39721116411962,0.763626985805783,-4.4487835386473,8.63579930813891e-06,0.00432539916399494,"down_in_tumor"
"ENSG00000176595.5","ENSG00000176595","KBTBD11",456.673964900986,-1.62898089138402,0.366668185424798,-4.44265675653531,8.88548537834655e-06,0.00433634469759154,"down_in_tumor"
"ENSG00000232445.3","ENSG00000232445","",198.072022176741,4.24523102569996,0.959503494653222,4.42440392281661,9.67089302252282e-06,0.00448941724140675,"up_in_tumor"
"ENSG00000307451.1","ENSG00000307451","",1017.5091645489,-3.27344546413496,0.739563099255574,-4.42618820142585,9.59128512963828e-06,0.00448941724140675,"down_in_tumor"
"ENSG00000112183.15","ENSG00000112183","RBM24",112.312915922702,-2.92379218964735,0.662689063050677,-4.4120121376196,1.02414370668223e-05,0.00459560679807671,"down_in_tumor"
"ENSG00000184489.14","ENSG00000184489","PTP4A3",607.771997390782,3.65772610278191,0.830281665729578,4.40540391743785,1.05586946062315e-05,0.00459560679807671,"up_in_tumor"
"ENSG00000259823.7","ENSG00000259823","LYPD8",6872.7195031201,-3.32956117718698,0.756019628559979,-4.40406710541224,1.06240056278766e-05,0.00459560679807671,"down_in_tumor"
"ENSG00000080493.20","ENSG00000080493","SLC4A4",4300.82958541068,-3.38359082687822,0.770705638806863,-4.39025051395289,1.13220149016156e-05,0.00478870910272112,"down_in_tumor"
"ENSG00000164398.16","ENSG00000164398","ACSL6",477.585751125843,3.52895973744799,0.806505790762736,4.37561611815651,1.2108995901171e-05,0.00490362806355292,"up_in_tumor"
"ENSG00000197408.11","ENSG00000197408","CYP2B6",1021.19740632886,3.44518984924014,0.786853620043613,4.37843807473261,1.19532894370311e-05,0.00490362806355292,"up_in_tumor"
"ENSG00000104524.15","ENSG00000104524","PYCR3",23.0420254287966,4.76439579214623,1.09201814514427,4.3629273133706,1.28333591502098e-05,0.00498484336134576,"up_in_tumor"
"ENSG00000196611.6","ENSG00000196611","MMP1",298.393288111311,3.75835348263111,0.86123134185866,4.36393022404416,1.27746338233008e-05,0.00498484336134576,"up_in_tumor"
"ENSG00000197273.5","ENSG00000197273","GUCA2A",4106.92755982966,-3.50385492148504,0.805690969218638,-4.34888196014297,1.36833333081624e-05,0.0052086976570851,"down_in_tumor"
"ENSG00000146039.12","ENSG00000146039","SLC17A4",1578.74642930292,-3.29825253806336,0.759459794854401,-4.3428928830863,1.40618705709178e-05,0.00524783495247606,"down_in_tumor"
"ENSG00000162383.13","ENSG00000162383","SLC1A7",241.673740789691,3.98815040075402,0.921471628229795,4.32802299992188,1.50453761175681e-05,0.00550689699318602,"up_in_tumor"
"ENSG00000167434.11","ENSG00000167434","CA4",4569.21996206392,-3.30721495801587,0.768835464829846,-4.30159001412325,1.69576859431535e-05,0.0060897289916234,"down_in_tumor"
"ENSG00000016490.17","ENSG00000016490","CLCA1",27326.1299912574,-3.37296685407296,0.785713671399922,-4.29287026158432,1.76378077902359e-05,0.00621667399391777,"down_in_tumor"
"ENSG00000141338.16","ENSG00000141338","ABCA8",1107.03609539575,-3.24385308478627,0.758230290989281,-4.27818978394274,1.88419345617462e-05,0.00652033710024938,"down_in_tumor"
"ENSG00000172023.9","ENSG00000172023","REG1B",78.8075272431942,5.14872043751044,1.20537329907423,4.27147377618607,1.94185365248281e-05,0.00659987510137596,"up_in_tumor"
"ENSG00000099953.11","ENSG00000099953","MMP11",818.684419763425,2.57378977296192,0.603608092678046,4.26400806116219,2.00792195038895e-05,0.0066768844809679,"up_in_tumor"
"ENSG00000182938.8","ENSG00000182938","OTOP3",37.0759329265979,-6.66095154663515,1.56321778181544,-4.26105154644511,2.03467293593306e-05,0.0066768844809679,"down_in_tumor"
"ENSG00000104044.17","ENSG00000104044","OCA2",139.387856491566,3.74451009439143,0.880858161576402,4.25097962161147,2.12837535024881e-05,0.00686599458326875,"up_in_tumor"
"ENSG00000127585.14","ENSG00000127585","FBXL16",211.016792598999,2.83620285631226,0.670456219343444,4.23025810557722,2.33423329340563e-05,0.00740457704556488,"up_in_tumor"
"ENSG00000273604.2","ENSG00000273604","EPOP",188.120178632133,3.47815119055701,0.823333124376614,4.22447620237615,2.39497156397986e-05,0.00747270389790635,"up_in_tumor"
"ENSG00000048462.11","ENSG00000048462","TNFRSF17",208.01471648422,-3.51505039073634,0.834495298172102,-4.21218717281666,2.52909836557723e-05,0.00764068717333833,"down_in_tumor"
"ENSG00000109182.13","ENSG00000109182","CWH43",820.920604606755,-3.13485928546822,0.743735214400392,-4.21502064816923,2.49755337630211e-05,0.00764068717333833,"down_in_tumor"
"ENSG00000198074.11","ENSG00000198074","AKR1B10",2641.06089422808,-3.09736633473787,0.736998146824302,-4.20267859299824,2.63774990016974e-05,0.00784442091405166,"down_in_tumor"
"ENSG00000169715.15","ENSG00000169715","MT1E",2806.04138316495,-3.10479101211501,0.742211593679042,-4.18316156545734,2.8748293099116e-05,0.00841794250085347,"down_in_tumor"
"ENSG00000236081.2","ENSG00000236081","ELFN1-AS1",84.4945035931164,4.26056284236439,1.0262583552112,4.15154996861154,3.30231142527235e-05,0.00952316566018311,"up_in_tumor"
"ENSG00000132465.13","ENSG00000132465","JCHAIN",78088.9684899385,-3.00369042285861,0.730887411282232,-4.10964859497182,3.96261661374061e-05,0.0101715189567091,"down_in_tumor"
"ENSG00000137673.10","ENSG00000137673","MMP7",31.9862762968787,3.97830476712346,0.968561074105255,4.10743821271009,4.00071753127723e-05,0.0101715189567091,"up_in_tumor"
"ENSG00000155850.10","ENSG00000155850","SLC26A2",37582.8758497854,-3.04775597174316,0.738293831633306,-4.12810705055018,3.65761836051588e-05,0.0101715189567091,"down_in_tumor"
"ENSG00000163815.7","ENSG00000163815","CLEC3B",1840.29711039398,-2.70656248357345,0.659010194087495,-4.10701155741774,4.00811181502225e-05,0.0101715189567091,"down_in_tumor"
"ENSG00000168079.18","ENSG00000168079","SCARA5",2238.36271873819,-3.12998389736049,0.761204478078421,-4.11188318973346,3.92444854740566e-05,0.0101715189567091,"down_in_tumor"
"ENSG00000169174.14","ENSG00000169174","PCSK9",607.208292892565,2.71871658655264,0.660900118059206,4.11365728687779,3.8943947709546e-05,0.0101715189567091,"up_in_tumor"
"ENSG00000173237.5","ENSG00000173237","C11orf86",270.66712864885,-3.43727224267196,0.833284013839211,-4.12497082097534,3.70781761587489e-05,0.0101715189567091,"down_in_tumor"
"ENSG00000198417.8","ENSG00000198417","MT1F",716.752905755097,-2.9892524604052,0.723373483259009,-4.1323777130145,3.59029790006557e-05,0.0101715189567091,"down_in_tumor"
"ENSG00000211649.3","ENSG00000211649","IGLV7-46",739.35244434925,-2.71239160797257,0.660321117720283,-4.10768569288975,3.99643443245109e-05,0.0101715189567091,"down_in_tumor"
"ENSG00000281179.1","ENSG00000281179","",31.423938326737,-6.72958940431947,1.64206501923179,-4.09824783154311,4.16289428507716e-05,0.0104253114378781,"down_in_tumor"
"ENSG00000134028.15","ENSG00000134028","ADAMDEC1",7543.32699288874,-2.9162531873976,0.712289900927935,-4.09419420884454,4.23639113647696e-05,0.0104715886364371,"down_in_tumor"
"ENSG00000300403.1","ENSG00000300403","",637.112944634567,-2.90519199206674,0.710941433226635,-4.08640129311554,4.38115749925046e-05,0.01069058598503,"down_in_tumor"
"ENSG00000164850.17","ENSG00000164850","GPER1",144.317386161505,-3.26947072445234,0.801746464437742,-4.07793594293577,4.54372803166159e-05,0.0108115252589107,"down_in_tumor"
"ENSG00000276566.1","ENSG00000276566","IGKV1D-13",710.229231209341,-3.08073128809291,0.755469076372128,-4.07790521736115,4.54432838077473e-05,0.0108115252589107,"down_in_tumor"
"ENSG00000047457.15","ENSG00000047457","CP",506.93326869336,-2.98626569266514,0.73632551440863,-4.05563250794524,4.9998817642021e-05,0.0114154588216324,"down_in_tumor"
"ENSG00000152292.19","ENSG00000152292","SH2D6",227.729663373662,-3.32256251898898,0.819606029716168,-4.05385319107473,5.0380840698635e-05,0.0114154588216324,"down_in_tumor"
"ENSG00000165816.14","ENSG00000165816","VWA2",728.486263891947,3.21173478028257,0.791723327591772,4.05663780307179,4.9784194253083e-05,0.0114154588216324,"up_in_tumor"
"ENSG00000171916.18","ENSG00000171916","LGALS9C",1014.08055641595,-3.09096476712927,0.761626389465579,-4.05837403992546,4.94155750875083e-05,0.0114154588216324,"down_in_tumor"
"ENSG00000167723.16","ENSG00000167723","TRPV3",331.911813377473,-3.00567476163194,0.742533334643397,-4.04786508753229,5.16869227085828e-05,0.0114640224872696,"down_in_tumor"
"ENSG00000172167.9","ENSG00000172167","MTBP",179.155359686998,1.72686778578222,0.426665837143128,4.04735424177619,5.17998178902529e-05,0.0114640224872696,"up_in_tumor"
"ENSG00000254645.3","ENSG00000254645","",271.898018894432,-3.51550374406043,0.869301077335678,-4.04405773294921,5.25339739877009e-05,0.0114928635276771,"down_in_tumor"
"ENSG00000147883.13","ENSG00000147883","CDKN2B",3283.86642478447,-2.70675900893693,0.672915353220879,-4.02243609984696,5.75992837335655e-05,0.0124139604861353,"down_in_tumor"
"ENSG00000154165.5","ENSG00000154165","GPR15",786.892858458174,-3.06084222168011,0.761288899818649,-4.02060534760095,5.80487828122756e-05,0.0124139604861353,"down_in_tumor"
"ENSG00000139515.6","ENSG00000139515","PDX1",95.5055638572393,3.26275760808048,0.812229372473041,4.0170396671893,5.89338069802202e-05,0.0124631905361615,"up_in_tumor"
"ENSG00000141574.9","ENSG00000141574","SECTM1",2254.40343239275,-2.8617878496839,0.71618043462496,-3.99590342227448,6.44480054050303e-05,0.013479548207406,"down_in_tumor"
"ENSG00000086696.12","ENSG00000086696","HSD17B2",2791.48806585565,-2.80207169778937,0.703061393786878,-3.98552917647299,6.73299029201483e-05,0.0134917967610452,"down_in_tumor"
"ENSG00000135069.15","ENSG00000135069","PSAT1",600.744659120978,2.87528677525255,0.721204215156767,3.98678587122172,6.69744192399257e-05,0.0134917967610452,"up_in_tumor"
"ENSG00000137975.8","ENSG00000137975","CLCA2",35.6125798144536,-5.12655455264724,1.2871089964733,-3.98299954914005,6.80508847296981e-05,0.0134917967610452,"down_in_tumor"
"ENSG00000172410.5","ENSG00000172410","INSL5",438.211327801495,-2.845705704097,0.713749725703398,-3.98697975161051,6.69197343142331e-05,0.0134917967610452,"down_in_tumor"
"ENSG00000240864.3","ENSG00000240864","IGKV1-16",2023.32825204671,-2.7509453268073,0.690280047076228,-3.98525980644999,6.74063321589383e-05,0.0134917967610452,"down_in_tumor"
"ENSG00000211669.3","ENSG00000211669","IGLV3-10",1159.37214198521,-3.01729383477502,0.760020201406449,-3.97001794056447,7.1867220217411e-05,0.01410153404534,"down_in_tumor"
"ENSG00000131096.12","ENSG00000131096","PYY",780.196913687688,-2.9868717868604,0.753076286074847,-3.96622738239236,7.30192061021868e-05,0.0141813729565604,"down_in_tumor"
"ENSG00000224041.3","ENSG00000224041","IGKV3D-15",925.436312223514,-3.11986833342438,0.788094455103299,-3.9587492504505,7.53432863608103e-05,0.0144785258233918,"down_in_tumor"
"ENSG00000251503.8","ENSG00000251503","CENPS-CORT",31.7622050041449,3.59689357435874,0.909120618456795,3.95645363369314,7.60706447926852e-05,0.0144785258233918,"up_in_tumor"
"ENSG00000062282.16","ENSG00000062282","DGAT2",568.903302965613,2.70745990164157,0.68698752764111,3.94106121684349,8.1121918104583e-05,0.0150324249014471,"up_in_tumor"
"ENSG00000149968.12","ENSG00000149968","MMP3",99.0088269976041,3.6344909412955,0.921341309058093,3.94478235759462,7.98724893084342e-05,0.0150324249014471,"up_in_tumor"
"ENSG00000164379.7","ENSG00000164379","FOXQ1",77.6029208292136,3.06266229867224,0.777274876494932,3.94025638971261,8.13945700145767e-05,0.0150324249014471,"up_in_tumor"
"ENSG00000234235.2","ENSG00000234235","",388.997953362428,6.71119650701361,1.70418472475773,3.93806869027517,8.21400824752009e-05,0.0150324249014471,"up_in_tumor"
"ENSG00000012048.27","ENSG00000012048","BRCA1",566.627239764784,1.40621910655533,0.357412300707316,3.93444518773539,8.33890954524781e-05,0.0151156633690192,"up_in_tumor"
"ENSG00000240382.3","ENSG00000240382","IGKV1-17",1550.87148491886,-2.74077590223158,0.697340325609774,-3.93032756256419,8.48302137747441e-05,0.0152318250827802,"down_in_tumor"
"ENSG00000188599.18","ENSG00000188599","NPIPP1",49.7215462632903,4.78068384174249,1.21905550389694,3.92162934867209,8.79522132402404e-05,0.0156039623364524,"up_in_tumor"
"ENSG00000241244.1","ENSG00000241244","IGKV1D-16",395.98367106056,-2.92269084456962,0.745581010508454,-3.9200178161411,8.85424227571514e-05,0.0156039623364524,"down_in_tumor"
"ENSG00000162706.14","ENSG00000162706","CADM3",485.74907008559,-2.90291973105575,0.742513120384722,-3.90958711888033,9.24540083188548e-05,0.0161438269755299,"down_in_tumor"
"ENSG00000142959.7","ENSG00000142959","BEST4",1881.80659230417,-6.52077301555616,1.67152006290137,-3.90110364827906,9.57551389170317e-05,0.0162723889197131,"down_in_tumor"
"ENSG00000184368.17","ENSG00000184368","MAP7D2",549.39730110424,2.79518152727533,0.716447399872547,3.90144695587223,9.56194158791272e-05,0.0162723889197131,"up_in_tumor"
"ENSG00000204839.9","ENSG00000204839","MROH6",302.06148913277,2.94620315496728,0.75460379105871,3.90430473564645,9.44966514815702e-05,0.0162723889197131,"up_in_tumor"
"ENSG00000163145.14","ENSG00000163145","C1QTNF7",224.57834733127,-3.49835495874246,0.897641657550288,-3.89727340450048,9.728177316996e-05,0.0163855220242819,"down_in_tumor"
"ENSG00000211675.2","ENSG00000211675","IGLC1",4315.26187885291,-2.71644844294971,0.697609861468528,-3.89393641487715,9.86305131217673e-05,0.0164669697916368,"down_in_tumor"
"ENSG00000172318.7","ENSG00000172318","B3GALT1",330.634922842877,-2.96004992865854,0.762464885016778,-3.88221147862227,0.000103510795870506,0.016838640835926,"down_in_tumor"
"ENSG00000198169.10","ENSG00000198169","ZNF251",429.154190167763,1.51954171987734,0.391262496888621,3.88368865393685,0.000102883635947012,0.016838640835926,"up_in_tumor"
"ENSG00000211592.8","ENSG00000211592","IGKC",66439.889831214,-2.46724211668029,0.634944418281585,-3.8857607778609,0.000102009922202448,0.016838640835926,"down_in_tumor"
"ENSG00000124205.19","ENSG00000124205","EDN3",1178.98261724717,-2.62348872602841,0.677997649357442,-3.86946581380446,0.000109074073470088,0.0174487805148164,"down_in_tumor"
"ENSG00000167916.5","ENSG00000167916","KRT24",254.918338494218,-3.39883324577585,0.878383340084559,-3.86941906872761,0.000109094986668584,0.0174487805148164,"down_in_tumor"
"ENSG00000114455.16","ENSG00000114455","HHLA2",3827.87089370944,-2.76406707798899,0.715976473665564,-3.86055573004778,0.000113129433784477,0.0179432709434996,"down_in_tumor"
"ENSG00000239855.1","ENSG00000239855","IGKV1-6",850.723998170988,-2.7941498637701,0.725067284866848,-3.85364216823438,0.000116373638935517,0.0183052848748734,"down_in_tumor"
"ENSG00000125148.8","ENSG00000125148","MT2A",2541.0037575719,-2.5580185384471,0.666176343986568,-3.83985195742507,0.000123108524015265,0.0183056604498636,"down_in_tumor"
"ENSG00000170419.11","ENSG00000170419","VSTM2A",163.156976620733,-2.80356969413929,0.730040969480122,-3.8402909033116,0.000122888603567103,0.0183056604498636,"down_in_tumor"
"ENSG00000174992.9","ENSG00000174992","ZG16",18575.8444238297,-2.6626717235569,0.692184295717362,-3.84676702437661,0.000119686678295805,0.0183056604498636,"down_in_tumor"
"ENSG00000211625.2","ENSG00000211625","IGKV3D-20",744.478833540176,-3.00632046485064,0.782217826412849,-3.84332901058679,0.000121376575167973,0.0183056604498636,"down_in_tumor"
"ENSG00000211937.3","ENSG00000211937","IGHV2-5",1253.49558047355,-2.4412853719705,0.635469204120992,-3.84170524100754,0.00012218250939378,0.0183056604498636,"down_in_tumor"
"ENSG00000243238.1","ENSG00000243238","IGKV2-30",4981.47971864041,-2.62082970570518,0.680824675752674,-3.84949282692753,0.000118362649591067,0.0183056604498636,"down_in_tumor"
"ENSG00000290851.2","ENSG00000290851","",495.471203400675,-2.82795694151242,0.736260936641538,-3.84097104813433,0.000122548569164833,0.0183056604498636,"down_in_tumor"
"ENSG00000157193.19","ENSG00000157193","LRP8",195.590249997726,2.24988072793142,0.586824371673526,3.83399333179557,0.000126079560575644,0.0183197095676194,"up_in_tumor"
"ENSG00000188176.13","ENSG00000188176","SMTNL2",64.0314709993328,2.94527791070361,0.768205408089153,3.83397185139551,0.000126090577069203,0.0183197095676194,"up_in_tumor"
"ENSG00000205358.5","ENSG00000205358","MT1H",340.226206810056,-3.39171972548903,0.884003339348213,-3.8367725262099,0.000124661842855446,0.0183197095676194,"down_in_tumor"
"ENSG00000211895.5","ENSG00000211895","IGHA1",51996.5115858635,-2.56574171894752,0.669950192964587,-3.82974995140146,0.000128273534041524,0.0184956831319116,"down_in_tumor"
"ENSG00000127564.18","ENSG00000127564","PKMYT1",265.909388883375,2.12375158088113,0.555746927726592,3.82143647571533,0.000132676591817911,0.018871726934933,"up_in_tumor"
"ENSG00000197275.15","ENSG00000197275","RAD54B",156.635805661035,1.98185057544316,0.518661414283791,3.82108736232067,0.000132864572546683,0.018871726934933,"up_in_tumor"
"ENSG00000226777.10","ENSG00000226777","FAM30A",181.688183458035,-2.43332618375126,0.637429308717916,-3.81740555457905,0.000134862386802509,0.0189696689842461,"down_in_tumor"
"ENSG00000254726.3","ENSG00000254726","MEX3A",482.532540556064,2.6999897010593,0.707515764611519,3.81615482807199,0.000135547469230151,0.0189696689842461,"up_in_tumor"
"ENSG00000242076.3","ENSG00000242076","IGKV1-33",3958.14098515784,-2.46975196790488,0.647788820214785,-3.8125881318637,0.000137519168905498,0.0191051265823237,"down_in_tumor"
"ENSG00000127129.11","ENSG00000127129","EDN2",114.372921587261,-3.110252586853,0.818937689638037,-3.7979111551548,0.000145920604060576,0.0192711734036185,"down_in_tumor"
"ENSG00000177201.3","ENSG00000177201","OR2T12",108.048461875164,-3.08236571937131,0.811918761027373,-3.79639671766051,0.00014681448765432,0.0192711734036185,"down_in_tumor"
"ENSG00000183734.5","ENSG00000183734","ASCL2",1108.05368796084,2.58204356606193,0.679182174651984,3.80169513044859,0.000143709493061361,0.0192711734036185,"up_in_tumor"
"ENSG00000198723.11","ENSG00000198723","SAXO5",104.304101989999,2.65863625322603,0.699183463193957,3.8024873201106,0.00014325060042688,0.0192711734036185,"up_in_tumor"
"ENSG00000211679.2","ENSG00000211679","IGLC3",6975.50771009527,-2.50410592996048,0.659237608879392,-3.79848767156519,0.00014558166900068,0.0192711734036185,"down_in_tumor"
"ENSG00000241755.1","ENSG00000241755","IGKV1-9",1867.76002492777,-2.51458720175343,0.660650396812182,-3.80622976068281,0.000141101309911107,0.0192711734036185,"down_in_tumor"
"ENSG00000254709.8","ENSG00000254709","IGLL5",3203.00202483475,-2.49361916407555,0.656379661411179,-3.79905001735491,0.000145251779193401,0.0192711734036185,"down_in_tumor"
"ENSG00000282122.1","ENSG00000282122","IGHV7-4-1",877.124542353049,-2.54746801448733,0.6689950669529,-3.80790253968597,0.000140150484216068,0.0192711734036185,"down_in_tumor"
"ENSG00000244437.1","ENSG00000244437","IGKV3-15",5286.22389743465,-2.43700919382439,0.643972332872981,-3.78433834719584,0.000154118040752876,0.0200912922578732,"down_in_tumor"
"ENSG00000289700.1","ENSG00000289700","",27.3489908179918,-5.53861959385687,1.46727128809442,-3.77477542074036,0.000160151878328333,0.020735855103559,"down_in_tumor"
"ENSG00000179546.6","ENSG00000179546","HTR1D",160.430379744555,3.70512549441943,0.982080886658176,3.77272946124349,0.000161471347303256,0.0207654334677221,"up_in_tumor"
"ENSG00000003249.16","ENSG00000003249","DBNDD1",162.990089270036,2.20831887743989,0.586868958065985,3.76288240686193,0.000167966192566294,0.0207720766443967,"up_in_tumor"
"ENSG00000064205.12","ENSG00000064205","CCN5",207.535027406215,-2.97993431133699,0.791453208328426,-3.7651427525712,0.000166453956869588,0.0207720766443967,"down_in_tumor"
"ENSG00000120254.17","ENSG00000120254","MTHFD1L",472.635977757268,2.39502498116402,0.63625386426819,3.76426001580162,0.000167043002201532,0.0207720766443967,"up_in_tumor"
"ENSG00000138028.17","ENSG00000138028","CGREF1",159.171352661395,2.46724191966049,0.655633995998345,3.76313909089412,0.000167793815401246,0.0207720766443967,"up_in_tumor"
"ENSG00000148848.15","ENSG00000148848","ADAM12",148.995394030875,2.9171385731306,0.774478234184493,3.76658561128225,0.000165495350825285,0.0207720766443967,"up_in_tumor"
"ENSG00000242265.6","ENSG00000242265","PEG10",96.5009527132247,-2.26026388446863,0.600698487474823,-3.7627261123466,0.000168071234342305,0.0207720766443967,"down_in_tumor"
"ENSG00000160957.16","ENSG00000160957","RECQL4",664.772354714756,1.88517076650635,0.501721856824076,3.75740211606401,0.000171686489997179,0.0210819933168794,"up_in_tumor"
"ENSG00000137571.12","ENSG00000137571","SLCO5A1",245.88677005628,2.76353024812777,0.736363431727612,3.75294335521815,0.00017477035762268,0.0213231039527723,"up_in_tumor"
